product_name,price_per_kg,units_shipped_kg,units_sold_kg,units_on_hand_kg,supplier,farm_location,sale_date,sales_growth,product_id_09728c35-ae6c-4ac6-a7b4-eff32b3574c3,product_id_0985f295-bb82-484f-9cab-76637e8e8bdb,product_id_0bd5bf2b-be0a-4ba0-aa92-059021b169e3,product_id_0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,product_id_10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,product_id_1c48eb53-85bc-4b76-92ef-97d240a8a227,product_id_28f45387-03b8-48f9-b67c-d921d29f60b6,product_id_3b5d009c-ae38-4a53-9c94-f1853d67f882,product_id_3b87981b-375b-494a-9b11-00bf7144143a,product_id_403d5331-41ba-4a1a-86d2-e1599b965c1b,product_id_4a0f8862-c851-4073-bc17-3a3d93834902,product_id_57ad2178-9598-4981-b0f7-78a91162821e,product_id_5feb3ab1-f866-4401-b84a-d4d4d6168c8f,product_id_6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,product_id_7ba3ccef-363a-40c5-9bbd-a451068846c5,product_id_857e56ee-a962-479e-99f0-983999e858bd,product_id_8a279b7d-f76f-44c1-8df6-e7db17a391d6,product_id_8dc0c292-d59b-4692-bcc4-2003c0177ea7,product_id_8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,product_id_921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,product_id_9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,product_id_b12c721e-8301-4b08-8ac3-d435be9b8b32,product_id_be996df6-1780-4352-8b7d-1f927279aa49,product_id_c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,product_id_c81f400e-c19f-417f-99fb-039a19506e85,product_id_dd7f2ac0-a03a-487d-bf43-96d8415c3a60,product_id_e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,product_id_f0fa3446-1398-417a-bda7-de131121a15b,category_Dairy,category_Fruits,category_Grains,category_Livestock,category_Vegetables
Wheat,0.52,17150,6753,10397,Organic Grain Collective,"Fort Kristoferboro, CO",2022-11-17,0.4769741488910863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Peppers,2.16,13405,6519,6886,Green Valley Farms,"West Omerhaven, MI",2022-11-08,0.6270077907088584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Lettuce,1.14,15878,3006,12872,Sunrise Agriculture,"Zulaufshire, NJ",2022-05-30,0.43653790299157713,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Oranges,3.18,33493,17161,16332,Berry Fields,"South Emilbury, LA",2022-07-07,1.3332038533250465,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Cabbage,0.85,7109,2567,4542,Nature's Best Produce,"Lake Idell, FL",2022-07-02,0.15717609600783738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Peaches,3.45,46220,2111,44109,Berry Fields,"Johnsonborough, MO",2022-03-17,0.4647732276530163,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Lamb,9.62,20975,3067,17908,Organic Meats Co.,"North Ransomton, VT",2023-05-12,0.06953229499648597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Pork,5.84,30575,3587,26988,Prime Meats LLC,"Kraigberg, IN",2023-04-24,0.20030154121063212,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Strawberries,5.84,9201,1426,7775,Orchard Lane Farms,"Port Arvel, MA",2023-09-06,0.05283829850303839,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Yogurt,3.6,22568,13716,8852,Dairyland Co-op,"Lincoln, ME",2022-08-10,1.7641157556270097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Tomatoes,2.91,42217,16921,25296,Nature's Best Produce,"East Sageworth, RI",2022-08-21,1.9115454134658834,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Yogurt,2.79,38426,420,38006,Dairyland Co-op,"West Nicoleland, ME",2023-01-08,0.016603415559772294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Potatoes,0.85,5550,4360,1190,Sunrise Agriculture,"Port Kiley, MI",2022-05-20,0.11471872862179656,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Lamb,12.04,37293,28441,8852,Country Fresh Meats,"South Lillianworth, AR",2022-09-06,23.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Lamb,12.67,30684,11333,19351,Ranchers Pride,"Watsonville, WY",2022-04-20,1.2802756439222776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Milk,0.97,39147,34661,4486,Dairyland Co-op,"North Alexis, NV",2022-06-12,1.7911735827605808,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Chicken,3.2,20199,16285,3914,Ranchers Pride,"Fort Hettie, LA",2022-01-25,3.630182790905038,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Blueberries,6.53,32191,11652,20539,Golden Orchards,"Predovicport, HI",2022-04-21,2.977005620848237,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Peppers,1.97,12462,3084,9378,Sunrise Agriculture,"Lake Janessa, AR",2022-02-26,0.15015336676566532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Strawberries,4.01,18157,9428,8729,Orchard Lane Farms,"Stiedemannville, OH",2023-06-13,1.0053316272126254,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Cheese,8.18,49349,31722,17627,Fresh Dairy Farms,"Kesslerborough, NM",2023-01-06,3.634093252377134,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Corn,0.51,16833,8770,8063,Midwest Grains Co.,"Suffolk, ME",2023-04-28,0.4975321949282351,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Apples,3.02,9698,3634,6064,Berry Fields,"Bowling Green, OK",2023-02-22,0.45070073173756664,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Lamb,11.68,17315,13594,3721,Prime Meats LLC,"Arlington Heights, WV",2022-08-09,2.241754617414248,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Butter,4.7,5129,3752,1377,Fresh Dairy Farms,"Lake Geoffrey, GA",2023-06-03,1.0083310937919914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Barley,0.57,34178,19586,14592,Golden Harvest Agriculture,"Jonesstead, GA",2023-12-12,14.223674655047205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Tomatoes,2.1,7816,1051,6765,Green Valley Farms,"Gunnercester, PA",2023-06-21,0.07202576754385964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Peaches,3.19,42757,10059,32698,Golden Orchards,"Irving, OR",2023-11-20,1.4869179600886917,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Apples,2.66,9502,3196,6306,Golden Orchards,"Olympia, MO",2023-02-25,0.0977429812220931,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Wheat,0.56,49959,28443,21516,Organic Grain Collective,"Port Laura, TX",2022-02-01,4.5104662226451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Rice,0.86,28691,24902,3789,Farmers Grain Union,"Cupertino, NE",2023-03-14,1.1573712585982525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Yogurt,2.56,20911,17596,3315,Organic Valley,"Zemlakside, MO",2022-11-25,4.643969385062022,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Carrots,1.02,6903,6026,877,Nature's Best Produce,"East Corenebury, UT",2023-04-06,1.8177978883861237,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Butter,5.26,5279,1794,3485,Organic Valley,"Hammond, MT",2022-10-07,2.0456100342075256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Potatoes,0.76,22489,2158,20331,Nature's Best Produce,"North Lilianeton, UT",2023-07-26,0.6192252510760402,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Cheese,6.95,2934,872,2062,Fresh Dairy Farms,"Lorineport, WI",2022-07-04,0.04289016772416507,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Butter,5.16,36497,32526,3971,Dairyland Co-op,"Donnellymouth, OH",2022-03-05,15.77400581959263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Oranges,3.18,5554,2922,2632,Golden Orchards,"Germanchester, CT",2023-01-04,0.7358348023167968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Lamb,11.27,18163,17396,767,Country Fresh Meats,"Fort Darionburgh, PA",2023-05-15,6.609422492401216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Barley,0.79,8613,7423,1190,Organic Grain Collective,"Paterson, MT",2023-04-02,9.677966101694915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Potatoes,0.76,17281,4028,13253,Nature's Best Produce,"Schulistberg, NC",2023-08-31,3.384873949579832,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Rye,0.93,40198,25198,15000,Farmers Grain Union,"Hialeah, NE",2022-12-01,1.901305364823059,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Beef,10.82,6072,1191,4881,Prime Meats LLC,"Kundebury, WY",2023-03-02,0.0794,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Beef,10.88,41708,29463,12245,Ranchers Pride,"Medford, SC",2022-02-23,6.036263060848187,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Tomatoes,2.8,1866,1150,716,Nature's Best Produce,"West Franco, CA",2023-06-01,0.09391588403429972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Yogurt,3.13,17970,7694,10276,Dairyland Co-op,"Port Blanche, WI",2023-02-20,10.745810055865922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Peppers,2.31,21956,18224,3732,Green Valley Farms,"Fort Delmer, AK",2022-12-05,1.7734527053328144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
